row_id,row_schema,layer,cell_base,cell_id,backend,backend_id,cutoff,convergence_role,seed,seed_position,trajectory_id,round_index,terminal_round,action,probe_id,scenario,initial_state,logical_label,rng_namespace,archive_chunk,archive_row_index,density_index,raw_iq_index,heldout_iq_index,heldout_window_sha256,pre_readout_i,pre_readout_q,pre_measurement_g,pre_measurement_e,pre_measurement_f,pre_reset_g,pre_reset_e,pre_reset_f,integrated_i,integrated_q,integrated_i_mean_error,integrated_q_mean_error,raw_log_evidence,raw_reference_log_evidence,raw_within_window_residual,posterior_g,posterior_e,posterior_f,level_g,level_e,level_f,mean_photon,reset_requested,reset_hidden_success,reset_ack,rao_blackwell_reset_success,leakage_resident,leakage_residence_probability,leakage_age,predictive_mean_i,predictive_mean_q,predictive_cov_ii,predictive_cov_iq,predictive_cov_qq,heldout_reference_log_evidence,heldout_proper_score_per_sample,heldout_llr_ge_per_sample,heldout_llr_gf_per_sample,heldout_llr_ef_per_sample,drift_0,drift_1,drift_2,drift_3,drift_4,logical_survival,logical_block_00_real,logical_block_00_imag,logical_block_01_real,logical_block_01_imag,logical_block_10_real,logical_block_10_imag,logical_block_11_real,logical_block_11_imag,density_trace_error,density_hermiticity_frobenius,density_minimum_eigenvalue,density_quantization_frobenius_error,density_quantization_certified_frobenius_bound,density_quantization_trace_distance_bound,posterior_normalization_error,level_normalization_error,reference_posterior_l1_error,reference_log_evidence_error,conservation_pass,exception_type,exception_message
shared|c44|shared|vacuum_f|RESET|A|p0018,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803018,18,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,18,18,18,18,6a318dbb284f5d90390870486226f068eb73571b561f2a6ab85a5475702dc8ac,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,1.9317949044490818e-20,6.519202713231471e-27,1.0,-0.28098901390671716,1.4393758974252004,0.0,0.0,-12.412731636025184,-12.412731636025184,3.0506203934139515,1.9317949044490818e-20,6.519202713231471e-27,1.0,0.82,9.778804069847216e-29,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-15.019410119039875,-1.8774262648799844,-5.73028718591259,-1.6771171587587395,4.05317002715385,0.00044456415776679637,-0.0009264745761051878,0.001819791473886594,-0.0012217775231360944,0.0009395772815561478,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,4.51390175098869e-35,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0019,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803019,19,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,19,19,19,19,12f0e50ce99639c07d339083e5e131d0361b31371f1edef00e8530d51ff7f4d9,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,3.805030054489485e-24,2.1006940038112222e-22,1.0,0.03941788459019713,1.4162360353930405,1.3877787807814457e-17,2.220446049250313e-16,-11.279021640964121,-11.279021640964121,3.250269545926125,3.805030054489485e-24,2.1006940038112222e-22,1.0,0.82,3.1510410057168365e-24,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-11.874514488953341,-1.4843143111191677,1.3882113709618817,-4.602323434644015,-5.990534805605897,-0.0009161553935695589,0.001093898024472792,0.0012843617861661891,-0.004405816691193113,0.00232300008751049,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,1.8969540086394665e-36,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0020,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803020,20,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,20,20,20,20,d722e00f007956fa03b7f33d0585cc00c61ab827207fe5ee1c9cd247a155093c,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,6.775407736512799e-13,1.310614102098292e-15,0.9999999999993212,-0.13438313547598663,0.8959360446623559,0.0,1.1102230246251565e-16,-9.817003780069358,-9.817003780069358,2.49519632094777,6.775407736512799e-13,1.310614102098292e-15,0.9999999999993212,0.8200000000001222,1.9659211531474386e-17,0.17999999999987779,0.0,True,True,success,0.8200000000001222,False,0.17999999999987779,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-8.052701259628664,-1.006587657453583,1.047882580595771,-4.000369258532135,-5.048251839127905,0.0007544242233587094,0.00039746600077005196,0.003806907443074873,-0.0012104027226651156,0.0009951788681637822,,,,,,,,,,0.0,0.0,0.0,1.0115416460336356e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,2.220446049288709e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0021,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803021,21,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,21,21,21,21,1b963fb2a659e9ed006c4db839cd52d6d0cf735d8d0f77257b4a0d78ef9ed438,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,3.4300466801442155e-20,1.2081451192854599e-15,0.9999999999999988,0.14882948701951482,1.107305892596538,2.7755575615628914e-17,0.0,-7.900794415663252,-7.900794415663252,2.081281585738688,3.4300466801442155e-20,1.2081451192854599e-15,0.9999999999999988,0.8200000000000002,1.8122176789281907e-17,0.1799999999999998,0.0,True,True,success,0.8200000000000002,False,0.1799999999999998,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-14.223703821128234,-1.7779629776410293,-6.238391036226954,-0.9682162009361477,5.270174835290806,0.0013179924743464573,-0.0003133703735234559,0.005882088757782615,-0.0027244237591987266,0.0029430718359274885,,,,,,,,,,0.0,0.0,0.0,1.0115243907175147e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,3.3306690738754775e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0022,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803022,22,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,22,22,22,22,df244db5cf9338b98c1d2374b145b1d74945668a7d28e376c4b9a8b201086e31,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,4.810857032958023e-12,3.897137907146362e-18,0.9999999999951892,-0.2661544769824844,0.944243009442011,0.0,1.1102230246251565e-16,-8.919753295056735,-8.919753295056735,1.837208703222782,4.810857032958023e-12,3.897137907146362e-18,0.9999999999951892,0.8200000000008659,5.845706860719547e-20,0.17999999999913407,0.0,True,True,success,0.8200000000008659,False,0.17999999999913407,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-16.72299606290517,-2.0903745078631464,5.1099589399704195,3.3168910695188716,-1.793067870451548,-0.0018721988696924678,0.002034385605211976,0.0015973913990582856,-0.005474316636970254,0.0024504844678198633,,,,,,,,,,0.0,0.0,0.0,1.0116468245648273e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,4.440892098920679e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0023,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803023,23,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,23,23,23,23,7088bbf21142ea4399ade2fccc754690a22f77a691e3ba9d6c14e8c76164aa16,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.305123007816955e-21,1.0608412702165593e-18,1.0,0.07534282532961045,1.229240136259536,0.0,0.0,-7.783772959919929,-7.783772959919929,2.1234977988553023,2.305123007816955e-21,1.0608412702165593e-18,1.0,0.82,1.5912619053248406e-20,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-10.563210008603654,-1.3204012510754568,0.6889897238560643,-5.123274469585422,-5.812264193441487,0.0017962157433435875,4.884548523950689e-05,-0.0014342956378123424,0.0011321931372225073,0.000938607279525541,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,5.7890745789296015e-33,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0024,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803024,24,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,24,24,24,24,98e833f5a18299fc873ba23ad290e7cf6ec9e60f40391ee11fca59473b191904,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.8898718166149596e-18,2.8641274028515514e-19,1.0,-0.0676952036856589,1.1563078955336532,0.0,0.0,-5.965370038185465,-5.965370038185464,1.3442426155198344,2.8898718166149596e-18,2.8641274028515514e-19,1.0,0.82,4.2961911042773316e-21,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-15.740832841398355,-1.9676041051747943,4.9327329264542685,4.391745625778718,-0.5409873006755506,0.0005689177128306286,-0.0031213484131304794,0.0036680628521969564,0.0006682339959590039,0.002925681619683378,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,9.437056727497456e-33,8.881784197001252e-16,True,,
shared|c44|shared|vacuum_f|RESET|A|p0025,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803025,25,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,25,25,25,25,b99cb24f005e9da78c4ed04ac3b00f67270c3eef0d66d13300565935d2407a8e,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.698401413915142e-13,7.843288410265334e-11,0.9999999999212973,0.06755810673847006,0.7697311547967421,0.0,1.1102230246251565e-16,-11.886825799499084,-11.886825799499084,2.916480932207821,2.698401413915142e-13,7.843288410265334e-11,0.9999999999212973,0.8200000000129899,1.1764932615398015e-12,0.1799999999858336,0.0,True,False,failure,0.8200000000129899,True,0.1799999999858336,1,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-16.20617104820349,-2.0257713810254363,-7.627116285830432,-2.6405473343005346,4.986568951529898,0.0028224193113231683,-8.421241170170413e-05,0.003993541959533443,-0.005345852289482405,0.0009258332424782888,,,,,,,,,,0.0,0.0,0.0,1.0134446073959016e-08,5.003951305506442e-08,2.874551175470751e-07,0.0,0.0,5.551115124041619e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0026,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803026,26,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,26,26,26,26,d790c3d0b7bc6dd8fe73d33bc5b84785f5ae0ffecf421179ce73817f4b2b0afc,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,4.649649539240423e-18,2.0833442662033143e-15,0.9999999999999979,0.07488972289476196,1.0390088668328428,0.0,0.0,-9.798085332747112,-9.798085332747112,3.003917246542823,4.649649539240423e-18,2.0833442662033143e-15,0.9999999999999979,0.8200000000000003,3.125016399304975e-17,0.1799999999999997,0.0,True,True,success,0.8200000000000003,False,0.1799999999999997,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-16.61791620077906,-2.0772395250973825,5.7310390974207275,4.145592599326322,-1.5854464980944059,0.0007950130083345246,0.0002441117607939057,0.004992062307497443,0.0004885108020911829,0.0019806315977226137,,,,,,,,,,0.0,0.0,0.0,1.0115244064184393e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,3.3306690738754775e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0027,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803027,27,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,27,27,27,27,5cff9cd5b20070abd95bf4d58c82989e582a05f15f626a70f3366749672ee77d,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,8.138475358682861e-21,8.276189394650017e-20,1.0,0.01075766307199258,1.2453854283634531,1.0408340855860843e-17,0.0,-7.799181194905994,-7.799181194905994,2.1525293796507055,8.138475358682861e-21,8.276189394650017e-20,1.0,0.82,1.2414284091975039e-21,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-13.953879598634519,-1.7442349498293148,6.44930730345778,5.021069153493198,-1.4282381499645815,0.0012807811052131363,-0.0013280192640408393,0.002667882600958181,-0.00012466769310200414,0.002053079083567876,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,4.980334465563868e-34,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0028,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803028,28,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,28,28,28,28,881677bdf17e00b7903e954da4bcb6c611eb84750bef5a40e9969f59735b1d06,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.2155302402062648e-17,5.544097614789605e-21,1.0,-0.1690299477911582,1.1801973119950446,0.0,0.0,-15.60683528870207,-15.60683528870207,5.5881452369266755,2.2155302402062648e-17,5.544097614789605e-21,1.0,0.82,8.316146422184416e-23,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-14.80865896061928,-1.85108237007741,5.8116093845615255,2.7669962701787956,-3.04461311438273,-0.0025067332151112753,-0.003455763631350753,0.001989262714030247,-0.001929731558582414,-0.0001723144506958138,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,4.625241132067471e-32,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0029,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803029,29,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,29,29,29,29,942755dcb1624b4ceff6d95af514dc91c79baff8dbd4b49c752cd69f6a4bf6ed,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,3.2747343113665306e-13,5.241329036705014e-15,0.9999999999996673,-0.09858402226084541,0.8876840121725085,0.0,1.1102230246251565e-16,-11.708993460122478,-11.708993460122477,3.3996558342130982,3.2747343113665306e-13,5.241329036705014e-15,0.9999999999996673,0.8200000000000597,7.861993555057532e-17,0.17999999999994026,0.0,True,True,success,0.8200000000000597,False,0.17999999999994026,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-16.12421809402411,-2.0155272617530136,-5.447429376034872,-0.25976552836068834,5.187663847674184,-0.0009742102053238162,-0.001317846611934827,0.00517416875911101,-0.0019912975852149615,0.0012384396895464952,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115328024878622e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,5.5511151231375525e-16,1.7763568394002505e-15,True,,
shared|c44|shared|vacuum_f|RESET|A|p0030,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803030,30,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,30,30,30,30,0ebdb3a99a41d1c007c2c7b0ed3270d56b534d2327f678902ccef60531cb4737,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,4.468732803586537e-20,1.7568328206007358e-15,0.9999999999999982,0.15069124474321655,1.0993050342313582,2.7755575615628914e-17,0.0,-9.647851815535278,-9.647851815535278,2.87588701333513,4.468732803586537e-20,1.7568328206007358e-15,0.9999999999999982,0.8200000000000003,2.6352492309011056e-17,0.1799999999999997,0.0,True,True,success,0.8200000000000003,False,0.1799999999999997,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-16.653326387375824,-2.081665798421978,-6.225439366580879,-2.9253546689254177,3.3000846976554614,-0.0009160395374115155,-0.002622952323474761,0.004696351507189982,-0.001013302991555441,0.0020212014249648756,,,,,,,,,,0.0,0.0,0.0,1.0115244064184393e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,1.2424583331355241e-29,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0031,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803031,31,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,31,31,31,31,23b1ed8f62bcbfe1835018fbbc4f5463f49eb131b5b2de4ed922e7149e55910b,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,1.4058225071577475e-21,6.618558998560006e-21,1.0,-0.0022889021188213093,1.299004396591877,5.204170427930421e-18,0.0,-13.576067685419213,-13.576067685419213,4.710571138337045,1.4058225071577475e-21,6.618558998560006e-21,1.0,0.82,9.927838497840019e-23,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-15.179127026917442,-1.8973908783646802,6.918802746013576,5.556708638300947,-1.362094107712628,-0.00017950596156026313,8.728256110464773e-05,-0.0017961768614968687,-0.00466109383811094,0.0020248244540154456,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,1.6550960459577808e-35,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0032,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803032,32,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,32,32,32,32,99223c3e45589c712f7de6d9b7f95d696339fbb0456d62546575daa9cc904e9c,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,1.9150082123367995e-18,2.2097600103429087e-21,1.0,-0.1431352750041344,1.2223730950265903,2.7755575615628914e-17,0.0,-13.967743581817082,-13.967743581817082,4.862911210936238,1.9150082123367995e-18,2.2097600103429087e-21,1.0,0.82,3.314640015514367e-23,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-20.040417245596505,-2.505052155699563,7.904211733835456,4.862908750499754,-3.0413029833357017,7.72097809120435e-05,-0.002134237960088117,0.0013963146040403998,-0.004374750369765898,0.0021848416013633366,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,8.870938648141442e-33,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0033,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803033,33,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,33,33,33,33,c2e1c1b3563c354fc6cfa00ea0218f43175869b628d7e9047ebb69b0de1b47f6,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,1.5856277732570882e-20,5.7835648101790394e-15,0.9999999999999942,0.18842995269298152,1.0973593674800797,2.7755575615628914e-17,2.220446049250313e-16,-15.059254147118093,-15.059254147118093,5.265468787989031,1.5856277732570882e-20,5.7835648101790394e-15,0.9999999999999942,0.8200000000000008,8.67534721526857e-17,0.17999999999999905,0.0,True,True,success,0.8200000000000008,False,0.17999999999999905,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-11.977529791905148,-1.4971912239881435,1.1021342974232935,-3.5253521549080133,-4.627486452331307,-0.0009288726291409972,-0.0019525385543124843,0.004219662254589724,-0.0012393255848409637,0.0005331106404754006,,,,,,,,,,0.0,0.0,0.0,1.011524490810909e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,4.440892098501494e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0034,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803034,34,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,34,34,34,34,1f2761a88c8f351a5b333604d141fab25bd96dbf8e512afc7288067147395406,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,4.399578586326356e-16,5.879966853380691e-17,0.9999999999999996,-0.06262994813731472,1.0267088424548623,0.0,0.0,-9.489224584395378,-9.489224584395378,2.852028472138192,4.399578586326356e-16,5.879966853380691e-17,0.9999999999999996,0.8200000000000001,8.819950280071043e-19,0.17999999999999994,0.0,True,True,success,0.8200000000000001,False,0.17999999999999994,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-16.199068629621756,-2.0248835787027195,4.294847377312783,3.1461600254444493,-1.1486873518683334,-0.0011629908164754248,-0.002295237209710457,0.0059967945058799835,-0.007170774871300871,0.001227424546004962,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243671661278e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,4.440892098500642e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0035,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803035,35,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,35,35,35,35,08baeb85e0eddb9b1b7c751c276efb7c787d17a3a26df225c8f9c01963aaffc8,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,5.731678553381964e-25,3.086177330074339e-14,0.9999999999999691,0.3900705353246342,1.2044628030690663,0.0,0.0,-15.23688491147036,-15.236884911470359,4.412566354741685,5.731678553381964e-25,3.086177330074339e-14,0.9999999999999691,0.8200000000000051,4.629265995111512e-16,0.17999999999999447,0.0,True,True,success,0.8200000000000051,False,0.17999999999999447,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-19.674622593260775,-2.459327824157597,5.925100060200654,4.515833291277827,-1.4092667689228264,0.0023286451512580957,-0.0015999646743794789,0.0036611480245976927,-0.0015762192049998062,0.002153245054120153,,,,,,,,,,0.0,0.0,0.0,1.0115251129600464e-08,5.0039513055054425e-08,2.8745511754701767e-07,0.0,0.0,6.661338147752265e-16,1.7763568394002505e-15,True,,
